id,question
33389,"句子“他星期天往往去图书馆看书。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：通常
B. 频率、重复副词：频频
C. 频率、重复副词：经常
D. 频率、重复副词：往往
E. 频率、重复副词：常、常常
"
33390,"句子“冬天，北方往往会下雪。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：常、常常
B. 频率、重复副词：经常
C. 频率、重复副词：频频
D. 频率、重复副词：通常
E. 频率、重复副词：往往
"
33391,"句子“他夏天往往去游泳。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：经常
B. 频率、重复副词：常、常常
C. 频率、重复副词：通常
D. 频率、重复副词：频频
E. 频率、重复副词：往往
"
33392,"句子“春节时，我们一家往往去爷爷奶奶家过年。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：经常
B. 频率、重复副词：通常
C. 频率、重复副词：往往
D. 频率、重复副词：常、常常
E. 频率、重复副词：频频
"
33393,"句子“天气好的时候，我们往往在院子里喝下午茶。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：通常
B. 频率、重复副词：经常
C. 频率、重复副词：常、常常
D. 频率、重复副词：往往
E. 频率、重复副词：频频
"
33394,"句子“他每天早上很早出门，往往到晚上八九点钟才回家。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：经常
B. 频率、重复副词：常、常常
C. 频率、重复副词：通常
D. 频率、重复副词：往往
E. 频率、重复副词：频频
"
33395,"句子“休息的时候，他往往一个人去公园散步。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：经常
B. 频率、重复副词：常、常常
C. 频率、重复副词：频频
D. 频率、重复副词：通常
E. 频率、重复副词：往往
"
33396,"句子“起床后，他往往会先喝一杯水。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：频频
B. 频率、重复副词：通常
C. 频率、重复副词：常、常常
D. 频率、重复副词：往往
E. 频率、重复副词：经常
"
33397,"句子“我总弄不明白什么时候用“把”字句，常常一说就错。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：频频
B. 频率、重复副词：通常
C. 频率、重复副词：总是
D. 频率、重复副词：经常
E. 频率、重复副词：总
"
33398,"句子“我算了好几次，总也算不对。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：总
B. 频率、重复副词：通常
C. 频率、重复副词：经常
D. 频率、重复副词：总是
E. 频率、重复副词：频频
"
33399,"句子“她总在最后一刻走进教室。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：经常
B. 频率、重复副词：总
C. 频率、重复副词：通常
D. 频率、重复副词：频频
E. 频率、重复副词：总是
"
33400,"句子“老师教了很多次了，他总学不会。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：频频
B. 频率、重复副词：通常
C. 频率、重复副词：经常
D. 频率、重复副词：总
E. 频率、重复副词：总是
"
33401,"句子“我很想跟你一起吃饭，但总也没时间。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：经常
B. 频率、重复副词：总
C. 频率、重复副词：通常
D. 频率、重复副词：频频
E. 频率、重复副词：总是
"
33402,"句子“爸爸总买一些没有用的东西。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：总是
B. 频率、重复副词：经常
C. 频率、重复副词：总
D. 频率、重复副词：通常
E. 频率、重复副词：频频
"
33403,"句子“晚饭后，他总要到公园散步。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：经常
B. 频率、重复副词：总
C. 频率、重复副词：频频
D. 频率、重复副词：总是
E. 频率、重复副词：通常
"
33404,"句子“妈妈总能明白我的想法。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：总
B. 频率、重复副词：频频
C. 频率、重复副词：经常
D. 频率、重复副词：总是
E. 频率、重复副词：通常
"
33405,"句子“他上课时不专心，总喜欢跟同学说话。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：通常
B. 频率、重复副词：经常
C. 频率、重复副词：频频
D. 频率、重复副词：总是
E. 频率、重复副词：总
"
33406,"句子“他去机场总是提前两小时出发。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：常、常常
B. 频率、重复副词：通常
C. 频率、重复副词：总
D. 频率、重复副词：经常
E. 频率、重复副词：总是
"
33407,"句子“她说的话总是这么有道理。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：常、常常
B. 频率、重复副词：通常
C. 频率、重复副词：总是
D. 频率、重复副词：总
E. 频率、重复副词：经常
"
33408,"句子“爷爷身体不太好，总是生病。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：常、常常
B. 频率、重复副词：通常
C. 频率、重复副词：总是
D. 频率、重复副词：总
E. 频率、重复副词：经常
"
33409,"句子“早点儿起床，别总是让我等你。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：总
B. 频率、重复副词：通常
C. 频率、重复副词：经常
D. 频率、重复副词：常、常常
E. 频率、重复副词：总是
"
33410,"句子“他对我们的态度总是这么亲切。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：通常
B. 频率、重复副词：经常
C. 频率、重复副词：常、常常
D. 频率、重复副词：总
E. 频率、重复副词：总是
"
33411,"句子“努力的人总是会比别人得到更多机会。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：通常
B. 频率、重复副词：经常
C. 频率、重复副词：总
D. 频率、重复副词：常、常常
E. 频率、重复副词：总是
"
33412,"句子“别人劝他，他总是不听。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：常、常常
B. 频率、重复副词：总
C. 频率、重复副词：通常
D. 频率、重复副词：总是
E. 频率、重复副词：经常
"
33413,"句子“经理总是能指出大家工作中存在的问题。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：常、常常
B. 频率、重复副词：通常
C. 频率、重复副词：经常
D. 频率、重复副词：总是
E. 频率、重复副词：总
"
33414,"句子“他学习总是这样努力。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：总是
B. 频率、重复副词：通常
C. 频率、重复副词：总
D. 频率、重复副词：常、常常
E. 频率、重复副词：经常
"
33415,"句子“我们做完作业再玩儿游戏。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 频率、重复副词：再
B. 关联副词：也
C. 时间副词：还2
D. 关联副词：再2
E. 关联副词：还
"
33416,"句子“你洗了手再吃水果。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 关联副词：也
B. 频率、重复副词：再
C. 关联副词：还
D. 时间副词：还2
E. 关联副词：再2
"
33417,"句子“你看完小说再看电影。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 关联副词：再2
B. 时间副词：还2
C. 关联副词：也
D. 频率、重复副词：再
E. 关联副词：还
"
33418,"句子“你先洗干净，然后再吃。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 时间副词：还2
B. 关联副词：还
C. 频率、重复副词：再
D. 关联副词：再2
E. 关联副词：也
"
33419,"句子“我先去北京大学，再去北京语言大学。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 关联副词：再2
B. 时间副词：还2
C. 关联副词：还
D. 频率、重复副词：再
E. 关联副词：也
"
33420,"句子“好好休息，感冒好了再上班。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 关联副词：再2
B. 频率、重复副词：再
C. 时间副词：还2
D. 关联副词：还
E. 关联副词：也
"
33421,"句子“你把这个工作做完再走。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 关联副词：还
B. 频率、重复副词：再
C. 关联副词：再2
D. 关联副词：也
E. 时间副词：还2
"
33422,"句子“你看完这个节目再走。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 关联副词：也
B. 时间副词：还2
C. 关联副词：还
D. 频率、重复副词：再
E. 关联副词：再2
"
33423,"句子“我先吃完饭再去找你。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 关联副词：也
B. 关联副词：还
C. 时间副词：还2
D. 关联副词：再2
E. 频率、重复副词：再
"
33424,"句子“大家要互相帮助。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 范围、协同副词：一齐
B. 范围、协同副词：共
C. 方式副词：互相、相互
D. 指示代词：彼此
E. 范围、协同副词：一同
"
33425,"句子“我们应该相互关心，相互照顾。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 范围、协同副词：一同
B. 范围、协同副词：一齐
C. 范围、协同副词：共
D. 方式副词：互相、相互
E. 指示代词：彼此
"
33426,"句子“同学们互相不认识，很少说话。”最适合作为以下哪个语法点的例句？
请只使用选项字母回答。
A. 指示代词：彼此
B. 范围、协同副词：一同
C. 范围、协同副词：共
D. 范围、协同副词：一齐
E. 方式副词：互相、相互
"
